offline_datapoint_17 1684869836 21,670
offline_datapoint_10 1684869836 99,840
offline_datapoint_29 1684869836 1,667
offline_datapoint_22 1684869836 9956,431
offline_datapoint_4 1684869836 0,001
offline_datapoint_11 1684869841 105786,000
offline_datapoint_5 1684869841 2784,000
offline_datapoint_26 1684869841 690401280,000
offline_datapoint_14 1684869841 498597888,000
offline_datapoint_3 1684869841 8216866816,000
offline_datapoint_9 1684869841 358510592,000
offline_datapoint_25 1684869841 10970,000
offline_datapoint_19 1684869839 0,000
offline_datapoint_8 1684869839 13809,952
offline_datapoint_21 1684869841 358510592,000
offline_datapoint_1 1684869839 0,000
offline_datapoint_20 1684869841 4070666240,000
offline_datapoint_7 1684869841 3502309376,000
offline_datapoint_6 1684869839 0,000
offline_datapoint_12 1684869839 2,073
offline_datapoint_24 1684869839 1,107
offline_datapoint_13 1684869839 3580,333
offline_datapoint_18 1684869841 0,000
offline_datapoint_0 1684869839 5427,172
offline_datapoint_16 1684869839 785,740
offline_datapoint_28 1684869839 0,310
offline_datapoint_17 1684869839 15,668
offline_datapoint_10 1684869839 99,706
offline_datapoint_29 1684869839 2,000
offline_datapoint_22 1684869839 11939,404
offline_datapoint_4 1684869839 0,003
offline_datapoint_11 1684869844 105786,000
offline_datapoint_5 1684869844 2784,000
offline_datapoint_26 1684869844 690331648,000
offline_datapoint_14 1684869844 498585600,000
offline_datapoint_3 1684869844 8217182208,000
offline_datapoint_9 1684869844 358526976,000
offline_datapoint_25 1684869844 10961,000
offline_datapoint_19 1684869842 0,000
offline_datapoint_8 1684869842 1856,717
offline_datapoint_21 1684869844 358526976,000
offline_datapoint_1 1684869842 0,000
offline_datapoint_20 1684869844 4070612992,000
offline_datapoint_7 1684869844 3499376640,000
offline_datapoint_6 1684869842 0,098
offline_datapoint_12 1684869842 0,510
offline_datapoint_24 1684869842 0,423
offline_datapoint_13 1684869842 1435,705
offline_datapoint_18 1684869844 0,000
offline_datapoint_0 1684869842 1956,053
offline_datapoint_16 1684869842 141,337
offline_datapoint_28 1684869842 0,369
offline_datapoint_17 1684869842 17,667
offline_datapoint_10 1684869842 99,623
offline_datapoint_29 1684869842 0,667
offline_datapoint_22 1684869842 12674,415
offline_datapoint_4 1684869842 0,004
