offline_datapoint_7 1684865782 3592204288,000
offline_datapoint_6 1684865780 0,098
offline_datapoint_12 1684865780 0,966
offline_datapoint_24 1684865780 0,553
offline_datapoint_13 1684865780 1361,106
offline_datapoint_18 1684865782 0,000
offline_datapoint_0 1684865780 1945,818
offline_datapoint_16 1684865780 72,672
offline_datapoint_28 1684865780 0,329
offline_datapoint_17 1684865780 14,668
offline_datapoint_10 1684865780 99,658
offline_datapoint_29 1684865780 0,667
offline_datapoint_22 1684865780 9774,545
offline_datapoint_4 1684865780 0,003
offline_datapoint_11 1684865785 95897,000
offline_datapoint_5 1684865785 2812,000
offline_datapoint_26 1684865785 614850560,000
offline_datapoint_14 1684865785 494227456,000
offline_datapoint_3 1684865785 8161988608,000
offline_datapoint_9 1684865785 165904384,000
offline_datapoint_25 1684865785 11146,000
offline_datapoint_19 1684865783 89,009
offline_datapoint_8 1684865783 21849,317
offline_datapoint_21 1684865785 165904384,000
offline_datapoint_1 1684865783 19,335
offline_datapoint_20 1684865785 4089675776,000
offline_datapoint_7 1684865785 3616849920,000
offline_datapoint_6 1684865783 0,065
offline_datapoint_12 1684865783 3,668
offline_datapoint_24 1684865783 2,344
offline_datapoint_13 1684865783 6142,985
offline_datapoint_18 1684865785 0,000
offline_datapoint_0 1684865783 9646,023
offline_datapoint_16 1684865783 1132,787
offline_datapoint_28 1684865783 0,483
offline_datapoint_17 1684865783 24,669
offline_datapoint_10 1684865783 99,498
offline_datapoint_29 1684865783 1,667
offline_datapoint_22 1684865783 23219,892
offline_datapoint_4 1684865783 0,005
offline_datapoint_11 1684865788 95897,000
offline_datapoint_5 1684865788 2807,000
offline_datapoint_26 1684865788 614690816,000
offline_datapoint_14 1684865788 494194688,000
offline_datapoint_3 1684865788 8145248256,000
offline_datapoint_9 1684865788 166137856,000
offline_datapoint_25 1684865788 11162,000
offline_datapoint_19 1684865786 2,334
offline_datapoint_8 1684865786 2757,791
offline_datapoint_21 1684865788 166137856,000
offline_datapoint_1 1684865786 1,334
offline_datapoint_20 1684865788 4080541696,000
offline_datapoint_7 1684865788 3606659072,000
offline_datapoint_6 1684865786 0,000
offline_datapoint_12 1684865786 0,608
offline_datapoint_24 1684865786 0,260
offline_datapoint_13 1684865786 1820,969
offline_datapoint_18 1684865788 0,000
offline_datapoint_0 1684865786 2577,094
offline_datapoint_16 1684865786 366,394
offline_datapoint_28 1684865786 0,206
offline_datapoint_17 1684865786 12,002
offline_datapoint_10 1684865786 99,764
offline_datapoint_29 1684865786 0,000
offline_datapoint_22 1684865786 10296,889
offline_datapoint_4 1684865786 0,002
offline_datapoint_11 1684865791 95897,000
offline_datapoint_5 1684865791 2808,000
offline_datapoint_26 1684865791 614744064,000
offline_datapoint_14 1684865791 494252032,000
offline_datapoint_3 1684865791 8155947008,000
offline_datapoint_9 1684865791 166367232,000
offline_datapoint_25 1684865791 11148,000
offline_datapoint_19 1684865789 8,002
offline_datapoint_8 1684865789 16696,629
offline_datapoint_21 1684865791 166367232,000
offline_datapoint_1 1684865789 1,334
offline_datapoint_20 1684865791 4081438720,000
offline_datapoint_7 1684865791 3607433216,000
offline_datapoint_6 1684865789 0,033
offline_datapoint_12 1684865789 2,627
offline_datapoint_24 1684865789 1,335
offline_datapoint_13 1684865789 4186,660
offline_datapoint_18 1684865791 0,000
offline_datapoint_0 1684865789 6583,896
offline_datapoint_16 1684865789 756,513
offline_datapoint_28 1684865789 0,229
offline_datapoint_17 1684865789 14,337
offline_datapoint_10 1684865789 99,727
offline_datapoint_29 1684865789 2,000
offline_datapoint_22 1684865789 11859,349
offline_datapoint_4 1684865789 0,002
offline_datapoint_11 1684865794 95897,000
offline_datapoint_5 1684865794 2802,000
offline_datapoint_26 1684865794 614862848,000
offline_datapoint_14 1684865794 494231552,000
offline_datapoint_3 1684865794 8152485888,000
offline_datapoint_9 1684865794 167346176,000
offline_datapoint_25 1684865794 11159,000
offline_datapoint_19 1684865792 8,334
offline_datapoint_8 1684865792 30502,380
offline_datapoint_21 1684865794 167346176,000
offline_datapoint_1 1684865792 1,333
offline_datapoint_20 1684865794 4086968320,000
offline_datapoint_7 1684865794 3617738752,000
offline_datapoint_6 1684865792 0,033
offline_datapoint_12 1684865792 4,315
offline_datapoint_24 1684865792 2,344
offline_datapoint_13 1684865792 6648,852
offline_datapoint_18 1684865794 0,000
offline_datapoint_0 1684865792 10867,181
offline_datapoint_16 1684865792 1446,113
offline_datapoint_28 1684865792 0,330
offline_datapoint_17 1684865792 11,001
offline_datapoint_10 1684865792 99,629
offline_datapoint_29 1684865792 0,667
offline_datapoint_22 1684865792 7571,394
offline_datapoint_4 1684865792 0,003
offline_datapoint_11 1684865797 95897,000
offline_datapoint_5 1684865797 2802,000
offline_datapoint_26 1684865797 614752256,000
offline_datapoint_14 1684865797 494358528,000
offline_datapoint_3 1684865797 8149106688,000
offline_datapoint_9 1684865797 166866944,000
offline_datapoint_25 1684865797 11162,000
offline_datapoint_19 1684865795 2,666
offline_datapoint_8 1684865795 9892,297
offline_datapoint_21 1684865797 166866944,000
offline_datapoint_1 1684865795 0,333
offline_datapoint_20 1684865797 4082544640,000
offline_datapoint_7 1684865797 3598786560,000
offline_datapoint_6 1684865795 0,000
offline_datapoint_12 1684865795 1,883
offline_datapoint_24 1684865795 0,944
offline_datapoint_13 1684865795 2952,457
offline_datapoint_18 1684865797 0,000
offline_datapoint_0 1684865795 4330,692
offline_datapoint_16 1684865795 413,304
offline_datapoint_28 1684865795 0,274
offline_datapoint_17 1684865795 21,998
offline_datapoint_10 1684865795 99,724
offline_datapoint_29 1684865795 2,333
offline_datapoint_22 1684865795 11915,636
offline_datapoint_4 1684865795 0,003
offline_datapoint_11 1684865800 95897,000
offline_datapoint_5 1684865800 2801,000
offline_datapoint_26 1684865800 614793216,000
offline_datapoint_14 1684865800 494424064,000
offline_datapoint_3 1684865800 8158269440,000
offline_datapoint_9 1684865800 167071744,000
offline_datapoint_25 1684865800 11159,000
offline_datapoint_19 1684865798 0,333
offline_datapoint_8 1684865798 17889,667
offline_datapoint_21 1684865800 167071744,000
offline_datapoint_1 1684865798 0,333
offline_datapoint_20 1684865800 4084043776,000
offline_datapoint_7 1684865800 3606597632,000
offline_datapoint_6 1684865798 0,000
offline_datapoint_12 1684865798 2,637
offline_datapoint_24 1684865798 1,530
offline_datapoint_13 1684865798 4821,026
offline_datapoint_18 1684865800 0,000
offline_datapoint_0 1684865798 8694,315
offline_datapoint_16 1684865798 959,738
offline_datapoint_28 1684865798 0,275
offline_datapoint_17 1684865798 11,334
offline_datapoint_10 1684865798 99,680
offline_datapoint_29 1684865798 0,667
offline_datapoint_22 1684865798 12649,412
offline_datapoint_4 1684865798 0,003
offline_datapoint_11 1684865803 95897,000
offline_datapoint_5 1684865803 2794,000
offline_datapoint_26 1684865803 614797312,000
offline_datapoint_14 1684865803 494411776,000
offline_datapoint_3 1684865803 8150347776,000
offline_datapoint_9 1684865803 166146048,000
offline_datapoint_25 1684865803 11156,000
offline_datapoint_19 1684865801 2,667
offline_datapoint_8 1684865801 11428,566
offline_datapoint_21 1684865803 166146048,000
offline_datapoint_1 1684865801 0,333
offline_datapoint_20 1684865803 4083453952,000
offline_datapoint_7 1684865803 3606740992,000
offline_datapoint_6 1684865801 0,000
offline_datapoint_12 1684865801 2,106
offline_datapoint_24 1684865801 1,042
offline_datapoint_13 1684865801 3181,250
offline_datapoint_18 1684865803 0,000
offline_datapoint_0 1684865801 4768,375
offline_datapoint_16 1684865801 665,052
offline_datapoint_28 1684865801 0,247
offline_datapoint_17 1684865801 15,001
offline_datapoint_10 1684865801 99,759
offline_datapoint_29 1684865801 2,000
offline_datapoint_22 1684865801 10467,556
offline_datapoint_4 1684865801 0,002
